"id"	"make"	"model"	"year"	"class"	"trans"	"drive"	"cyl"	"displ"	"fuel"	"hwy"	"cty"
"1375"	21184	"Toyota"	"Tacoma 4WD"	2005	"Standard Pickup Trucks 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2.7	"Regular"	21	17
"1376"	21185	"Toyota"	"Tacoma 4WD"	2005	"Standard Pickup Trucks 4WD"	"Automatic 5-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	20	16
"1377"	21186	"Toyota"	"Tacoma 4WD"	2005	"Standard Pickup Trucks 4WD"	"Manual 6-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	18	14
"1378"	22293	"Toyota"	"Tacoma 4WD"	2006	"Standard Pickup Trucks 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2.7	"Regular"	21	17
"1379"	22294	"Toyota"	"Tacoma 4WD"	2006	"Standard Pickup Trucks 4WD"	"Automatic 5-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	20	16
"1380"	22295	"Toyota"	"Tacoma 4WD"	2006	"Standard Pickup Trucks 4WD"	"Manual 6-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	18	14
"1381"	23692	"Toyota"	"Tacoma 4WD"	2007	"Standard Pickup Trucks 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2.7	"Regular"	22	17
"1382"	23693	"Toyota"	"Tacoma 4WD"	2007	"Standard Pickup Trucks 4WD"	"Automatic 5-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	20	16
"1383"	23694	"Toyota"	"Tacoma 4WD"	2007	"Standard Pickup Trucks 4WD"	"Manual 6-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	18	15
"1384"	24507	"Toyota"	"Tacoma 4WD"	2008	"Small Pickup Trucks 4WD"	"Automatic 5-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	20	16
"1385"	24508	"Toyota"	"Tacoma 4WD"	2008	"Small Pickup Trucks 4WD"	"Manual 6-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	18	15
"1386"	24940	"Toyota"	"Tacoma 4WD"	2008	"Small Pickup Trucks 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2.7	"Regular"	22	17
"1387"	25572	"Toyota"	"Tacoma 4WD"	2009	"Small Pickup Trucks 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2.7	"Regular"	22	17
"1388"	25573	"Toyota"	"Tacoma 4WD"	2009	"Small Pickup Trucks 4WD"	"Manual 6-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	19	14
"1389"	25574	"Toyota"	"Tacoma 4WD"	2009	"Small Pickup Trucks 4WD"	"Automatic 5-spd"	"4-Wheel or All-Wheel Drive"	6	4	"Regular"	20	16
"1390"	29526	"Toyota"	"Tacoma 4WD"	2010	"Small Pickup Trucks 4WD"	"Manual 5-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	22	17
"1391"	29527	"Toyota"	"Tacoma 4WD"	2010	"Small Pickup Trucks 4WD"	"Automatic 5-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	20	16
"1392"	29528	"Toyota"	"Tacoma 4WD"	2010	"Small Pickup Trucks 4WD"	"Manual 6-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	18	14
"1393"	30449	"Toyota"	"Tacoma 4WD"	2011	"Small Pickup Trucks 4WD"	"Automatic 4-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	21	18
"1394"	30450	"Toyota"	"Tacoma 4WD"	2011	"Small Pickup Trucks 4WD"	"Manual 5-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	20	18
"1395"	30451	"Toyota"	"Tacoma 4WD"	2011	"Small Pickup Trucks 4WD"	"Automatic 5-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	20	16
"1396"	30452	"Toyota"	"Tacoma 4WD"	2011	"Small Pickup Trucks 4WD"	"Manual 6-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	18	14
"1397"	31851	"Toyota"	"Tacoma 4WD"	2012	"Small Pickup Trucks 4WD"	"Automatic 4-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	21	18
"1398"	31852	"Toyota"	"Tacoma 4WD"	2012	"Small Pickup Trucks 4WD"	"Manual 5-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	20	18
"1399"	31853	"Toyota"	"Tacoma 4WD"	2012	"Small Pickup Trucks 4WD"	"Automatic 5-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	21	16
"1400"	31854	"Toyota"	"Tacoma 4WD"	2012	"Small Pickup Trucks 4WD"	"Manual 6-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	19	15
"1401"	33117	"Toyota"	"Tacoma 4WD"	2013	"Small Pickup Trucks 4WD"	"Automatic 5-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	21	16
"1402"	33118	"Toyota"	"Tacoma 4WD"	2013	"Small Pickup Trucks 4WD"	"Manual 6-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	19	16
"1403"	33119	"Toyota"	"Tacoma 4WD"	2013	"Small Pickup Trucks 4WD"	"Automatic 4-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	21	18
"1404"	33120	"Toyota"	"Tacoma 4WD"	2013	"Small Pickup Trucks 4WD"	"Manual 5-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	21	18
"1405"	34408	"Toyota"	"Tacoma 4WD"	2014	"Small Pickup Trucks 4WD"	"Automatic 4-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	21	18
"1406"	34409	"Toyota"	"Tacoma 4WD"	2014	"Small Pickup Trucks 4WD"	"Manual 5-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	21	18
"1407"	34410	"Toyota"	"Tacoma 4WD"	2014	"Small Pickup Trucks 4WD"	"Automatic 5-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	21	16
"1408"	34411	"Toyota"	"Tacoma 4WD"	2014	"Small Pickup Trucks 4WD"	"Manual 6-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	19	16
"1409"	35457	"Toyota"	"Tacoma 4WD"	2015	"Small Pickup Trucks 4WD"	"Manual 6-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	19	15
"1410"	35458	"Toyota"	"Tacoma 4WD"	2015	"Small Pickup Trucks 4WD"	"Manual 5-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	20	18
"1411"	35459	"Toyota"	"Tacoma 4WD"	2015	"Small Pickup Trucks 4WD"	"Automatic 5-spd"	"Part-time 4-Wheel Drive"	6	4	"Regular"	21	16
"1412"	35460	"Toyota"	"Tacoma 4WD"	2015	"Small Pickup Trucks 4WD"	"Automatic 4-spd"	"Part-time 4-Wheel Drive"	4	2.7	"Regular"	21	18
"1413"	1266	"Toyota"	"Tercel"	1985	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	30
"1414"	1267	"Toyota"	"Tercel"	1985	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	34	26
"1415"	237	"Toyota"	"Tercel"	1985	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	29	26
"1416"	238	"Toyota"	"Tercel"	1985	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	30
"1417"	239	"Toyota"	"Tercel"	1985	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	34	26
"1418"	1931	"Toyota"	"Tercel"	1986	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	29	26
"1419"	1932	"Toyota"	"Tercel"	1986	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	30
"1420"	1933	"Toyota"	"Tercel"	1986	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	34	26
"1421"	3150	"Toyota"	"Tercel"	1987	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	31	25
"1422"	3151	"Toyota"	"Tercel"	1987	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	37	31
"1423"	3152	"Toyota"	"Tercel"	1987	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	27
"1424"	4351	"Toyota"	"Tercel"	1988	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	29	24
"1425"	4352	"Toyota"	"Tercel"	1988	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	32	26
"1426"	4353	"Toyota"	"Tercel"	1988	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	26
"1427"	5492	"Toyota"	"Tercel"	1989	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	29	24
"1428"	5493	"Toyota"	"Tercel"	1989	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	37	30
"1429"	5494	"Toyota"	"Tercel"	1989	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	34	27
"1430"	6628	"Toyota"	"Tercel"	1990	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	29	25
"1431"	6629	"Toyota"	"Tercel"	1990	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	27
"1432"	6630	"Toyota"	"Tercel"	1990	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	26
"1433"	6631	"Toyota"	"Tercel"	1990	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	28	23
"1434"	7732	"Toyota"	"Tercel"	1991	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	26	23
"1435"	7733	"Toyota"	"Tercel"	1991	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	34	28
"1436"	7734	"Toyota"	"Tercel"	1991	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	32	25
"1437"	8821	"Toyota"	"Tercel"	1992	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	26	23
"1438"	8822	"Toyota"	"Tercel"	1992	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	27
"1439"	8823	"Toyota"	"Tercel"	1992	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	25
"1440"	9871	"Toyota"	"Tercel"	1993	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	26	23
"1441"	9872	"Toyota"	"Tercel"	1993	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	27
"1442"	9873	"Toyota"	"Tercel"	1993	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	31	24
"1443"	10838	"Toyota"	"Tercel"	1994	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	26	23
"1444"	10839	"Toyota"	"Tercel"	1994	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	27
"1445"	10840	"Toyota"	"Tercel"	1994	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	31	24
"1446"	11779	"Toyota"	"Tercel"	1995	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	32	27
"1447"	11780	"Toyota"	"Tercel"	1995	"Subcompact Cars"	"Automatic 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	26
"1448"	11781	"Toyota"	"Tercel"	1995	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	28
"1449"	11782	"Toyota"	"Tercel"	1995	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	27
"1450"	12667	"Toyota"	"Tercel"	1996	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	32	27
"1451"	12668	"Toyota"	"Tercel"	1996	"Subcompact Cars"	"Automatic 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	26
"1452"	12669	"Toyota"	"Tercel"	1996	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	36	29
"1453"	12670	"Toyota"	"Tercel"	1996	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	27
"1454"	13416	"Toyota"	"Tercel"	1997	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	31	25
"1455"	13417	"Toyota"	"Tercel"	1997	"Subcompact Cars"	"Automatic 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	34	26
"1456"	13418	"Toyota"	"Tercel"	1997	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	28
"1457"	14151	"Toyota"	"Tercel"	1998	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	30	25
"1458"	14152	"Toyota"	"Tercel"	1998	"Subcompact Cars"	"Automatic 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	34	26
"1459"	14153	"Toyota"	"Tercel"	1998	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	27
"1460"	14932	"Toyota"	"Tercel"	1999	"Subcompact Cars"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	30	25
"1461"	14933	"Toyota"	"Tercel"	1999	"Subcompact Cars"	"Automatic 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	34	26
"1462"	14934	"Toyota"	"Tercel"	1999	"Subcompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	36	28
"1463"	4354	"Toyota"	"Tercel EZ"	1988	"Subcompact Cars"	"Manual 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	37	30
"1464"	4710	"Toyota"	"Tercel Wagon"	1988	"Small Station Wagons"	"Automatic 3-spd"	"4-Wheel or All-Wheel Drive"	4	1.5	"Regular"	23	21
"1465"	4711	"Toyota"	"Tercel Wagon"	1988	"Small Station Wagons"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	1.5	"Regular"	28	23
"1466"	1440	"Toyota"	"Tercel Wagon 2WD"	1985	"Small Station Wagons"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	28	25
"1467"	1441	"Toyota"	"Tercel Wagon 2WD"	1985	"Small Station Wagons"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	35	26
"1468"	624	"Toyota"	"Tercel Wagon 2WD"	1985	"Small Station Wagons"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	29	25
"1469"	625	"Toyota"	"Tercel Wagon 2WD"	1985	"Small Station Wagons"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	26
"1470"	2276	"Toyota"	"Tercel Wagon 2WD"	1986	"Small Station Wagons"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	28	24
"1471"	2277	"Toyota"	"Tercel Wagon 2WD"	1986	"Small Station Wagons"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	26
"1472"	3532	"Toyota"	"Tercel Wagon 2WD"	1987	"Small Station Wagons"	"Automatic 3-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	28	25
"1473"	3533	"Toyota"	"Tercel Wagon 2WD"	1987	"Small Station Wagons"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	33	25
"1474"	1442	"Toyota"	"Tercel Wagon 4WD"	1985	"Small Station Wagons"	"Automatic 3-spd"	"4-Wheel or All-Wheel Drive"	4	1.5	"Regular"	24	22
"1475"	626	"Toyota"	"Tercel Wagon 4WD"	1985	"Small Station Wagons"	"Automatic 3-spd"	"4-Wheel or All-Wheel Drive"	4	1.5	"Regular"	23	21
"1476"	627	"Toyota"	"Tercel Wagon 4WD"	1985	"Small Station Wagons"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	1.5	"Regular"	29	23
"1477"	2278	"Toyota"	"Tercel Wagon 4WD"	1986	"Small Station Wagons"	"Automatic 3-spd"	"4-Wheel or All-Wheel Drive"	4	1.5	"Regular"	23	21
"1478"	2279	"Toyota"	"Tercel Wagon 4WD"	1986	"Small Station Wagons"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	1.5	"Regular"	29	23
"1479"	3534	"Toyota"	"Tercel Wagon 4WD"	1987	"Small Station Wagons"	"Automatic 3-spd"	"4-Wheel or All-Wheel Drive"	4	1.5	"Regular"	23	21
"1480"	3535	"Toyota"	"Tercel Wagon 4WD"	1987	"Small Station Wagons"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	1.5	"Regular"	28	23
"1481"	27387	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Automatic 4-spd"	"2-Wheel Drive"	4	2.4	"Regular"	20	18
"1482"	27388	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Manual 4-spd"	"2-Wheel Drive"	4	2.4	"Regular"	26	22
"1483"	27389	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Manual 5-spd"	"2-Wheel Drive"	4	2.4	"Regular"	23	19
"1484"	27390	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Automatic 4-spd"	"2-Wheel Drive"	4	2.4	"Regular"	22	19
"1485"	27391	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Manual 5-spd"	"2-Wheel Drive"	4	2.4	"Regular"	24	20
"1486"	27392	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Manual 4-spd"	"2-Wheel Drive"	4	2.4	"Diesel"	32	28
"1487"	27393	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Manual 5-spd"	"2-Wheel Drive"	4	2.4	"Diesel"	31	27
"1488"	28335	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Automatic 4-spd"	"2-Wheel Drive"	4	2.4	"Regular"	19	18
"1489"	28336	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Manual 4-spd"	"2-Wheel Drive"	4	2.4	"Regular"	25	21
"1490"	28337	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Manual 5-spd"	"2-Wheel Drive"	4	2.4	"Regular"	22	18
"1491"	28338	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Automatic 4-spd"	"2-Wheel Drive"	4	2.4	"Regular"	22	19
"1492"	28339	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Manual 5-spd"	"2-Wheel Drive"	4	2.4	"Regular"	24	20
"1493"	28340	"Toyota"	"Truck 2WD"	1984	"Standard Pickup Trucks 2WD"	"Manual 5-spd"	"2-Wheel Drive"	4	2.4	"Diesel"	28	26
"1494"	1498	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	19
"1495"	1499	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	26	22
"1496"	1500	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	24	19
"1497"	1501	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Diesel"	27	26
"1498"	740	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	19
"1499"	741	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	29	23
"1500"	742	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	24	20
"1501"	743	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	20
"1502"	744	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	18
"1503"	745	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	24	20
"1504"	746	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Diesel"	32	28
"1505"	747	"Toyota"	"Truck 2WD"	1985	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Diesel"	31	27
"1506"	2392	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	19
"1507"	2393	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	19
"1508"	2394	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	29	23
"1509"	2395	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	26	22
"1510"	2396	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	24	19
"1511"	2397	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	24	19
"1512"	2398	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	20
"1513"	2399	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	18
"1514"	2400	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	26	21
"1515"	2401	"Toyota"	"Truck 2WD"	1986	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	18
"1516"	3640	"Toyota"	"Truck 2WD"	1987	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	19
"1517"	3641	"Toyota"	"Truck 2WD"	1987	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	19
"1518"	3642	"Toyota"	"Truck 2WD"	1987	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	27	21
"1519"	3643	"Toyota"	"Truck 2WD"	1987	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	29	23
"1520"	3644	"Toyota"	"Truck 2WD"	1987	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	19
"1521"	3645	"Toyota"	"Truck 2WD"	1987	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	24	19
"1522"	3646	"Toyota"	"Truck 2WD"	1987	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	20
"1523"	3647	"Toyota"	"Truck 2WD"	1987	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	18
"1524"	3648	"Toyota"	"Truck 2WD"	1987	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	26	21
"1525"	4809	"Toyota"	"Truck 2WD"	1988	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	25	21
"1526"	4810	"Toyota"	"Truck 2WD"	1988	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	18
"1527"	4811	"Toyota"	"Truck 2WD"	1988	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	18
"1528"	4812	"Toyota"	"Truck 2WD"	1988	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	18
"1529"	4813	"Toyota"	"Truck 2WD"	1988	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	19
"1530"	4814	"Toyota"	"Truck 2WD"	1988	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	18
"1531"	4815	"Toyota"	"Truck 2WD"	1988	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	25	21
"1532"	5944	"Toyota"	"Truck 2WD"	1989	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	18
"1533"	5945	"Toyota"	"Truck 2WD"	1989	"Small Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	20
"1534"	5946	"Toyota"	"Truck 2WD"	1989	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	18
"1535"	5947	"Toyota"	"Truck 2WD"	1989	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	20
"1536"	5948	"Toyota"	"Truck 2WD"	1989	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	24	19
"1537"	5949	"Toyota"	"Truck 2WD"	1989	"Small Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	6	3	"Regular"	23	17
"1538"	5950	"Toyota"	"Truck 2WD"	1989	"Small Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	6	3	"Regular"	22	17
"1539"	7112	"Toyota"	"Truck 2WD"	1990	"Standard Pickup Trucks"	"Manual 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	18
"1540"	7113	"Toyota"	"Truck 2WD"	1990	"Standard Pickup Trucks"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	23	18
"1541"	7114	"Toyota"	"Truck 2WD"	1990	"Standard Pickup Trucks"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	22	20
